x,y,z
-11.486894371968507,-0.3657154399911793,-3.730868802288995
-5.1583975078618085,-2.628450346999191,6.887980100819959
-0.8318602024144637,-9.195403945850359,1.6348178468298378
4.3791229071789886,5.971593440611681,-8.811796893686125
2.9108172019674963,-12.676948264943416,5.501305760031999
-5.015048338489585,5.046554172054991,1.3326683735686364
-6.776130898478433,-3.1621607050450518,-5.495285095659089
-9.010250954988361,-3.8800349434520855,8.749814457322454
